	id	leg_term	desc	pos_tag	term_root
1240	198	бүх гишүүд ни бүрэн хариуцлагатай нөхөрлөл	нөхөрлөлийн хүлээсэн үүргийг гишүүд нь нөхөрлөлд оруулсан эд хөрөнгө болон хувийн өмчийн эд хөрөнгөөрөө хамтран хариуцдаг нөхөрлөл	NM	нөхөрлөл
1240	198	бүх гишүүд нь бүрн хариуцлагатай нөхөрлөл	нөхөрлөлийн хүлээсэн үүргийг гишүүд нь нөхөрлөлд оруулсан эд хөрөнгө болон хувийн өмчийн эд хөрөнгөөрөө хамтран хариуцдаг нөхөрлөл	NM	нөхөрлөл
1240	198	бүх гишүүд ни бүрн хариуцлагатай нөхөрлл	нөхөрлөлийн хүлээсэн үүргийг гишүүд нь нөхөрлөлд оруулсан эд хөрөнгө болон хувийн өмчийн эд хөрөнгөөрөө хамтран хариуцдаг нөхөрлөл	NM	нөхөрлөл
2342	5270017	бүтээгдэхүүний загварын олон улсын ангилал	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
2342	5270017	бүтээгдэхүүний загвар олон улс ангилл	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
2342	5270017	бүтээгдэхүүний загварын олн улсын ангилал	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
2342	5270017	бүтээгдэхүүний загвар олн улс ангилал	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
2342	5270017	бүтээгдэхүүний загвар олн улсын ангилал	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
2342	5270017	бүтээгдэхүүний загварын олон улсын ангилл	бүтээгдэхүүний загварын олон улсын ангилал тогтоох тухай 1968 оны локарногийн хэлэлцээрээр баталж, нэмэлт, өөрчлөлт оруулсан бүтээгдэхүүний загварын олон улсын ангиллыг	NM	ангилал
1243	1376	эмнэлгийн багаж, тоног төхөөрөмж, хэрэгсэл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1243	1376	эмнэлгь багаж, тоног төхөөрөмж, хэрэгсл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1243	1376	эмнэлг багаж, тоног төхөөрөмж, хэрэгсл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1243	1376	эмнэлгь багаж, тонг төхөөрөмж, хэрэгсэл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1243	1376	эмнэлгийн багаж, тоног төхөөрөмж, хэрэгсл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1243	1376	эмнэлг багаж, тонг төхөөрөмж, хэрэгсл	хүний бие махбодийн үйл ажиллагаа, согогийг орлуулах, нөхөх, эмчлэх, сувилах зориулалтаар бүтээгдсэн зүйл	NM	хэрэгсэл
1244	871	татвар, хүү, торгууль төлөхөөс зайлсхийсэн	тухайн татвар төлөгч хаягаа буруу тодорхойлсон, хаягийн өөрчлөлтөө татварын албанд мэдэгдэж, улсын бүртгэлийн гэрчилгээндээ тэмдэглэл хийлгээгүй, нягтлан бодох бүртгэлийн болон тайлан тэнцэл, татварын тайлан, мэдээ, орлого, татвар тодорхойлох хуудсыг гаргаж өгөөгүй, татварын албанаас дуудсан үед хүндэтгэн үзэх шалтгаангүйгээр хүрэлцэн ирээгүй, шүүх тухайн татвар төлөгчийг сураггүй болсонд тооцоогүй байхад хаана оршин суугаа нь мэдэгдэхгүй байх зэрэг шалтгаанаар ногдох татвараа хуульд заасан хугацаанд төлөөгүй	NM	зайлсхийсэн
